-0.114508685,15.86428699
0.517719592,12.5378019
0.090500829,16.38497372
-0.129443905,16.39902934
-0.590111763,16.39515955
0.25439763,16.92263375
-0.537168597,11.94599414
1.188737403,18.10754726
1.46191849,40.07686357
-0.742922228,12.58179884
0.808555145,13.10641403
-0.190199305,11.57493405
-0.041430668,14.93663586
1.317267226,24.04104248
-1.930062979,8.726339885
-1.868908661,10.62862758
-2.12317009,-7.043789736
0.963955413,13.49629862
0.756995654,13.36780151
1.106046163,14.82155291
1.5187497,42.91802836
0.836802544,11.17609768
-0.446378423,13.23390388
0.76601087,12.58841796
-1.750557182,17.79406301
0.231699881,14.40371961
-1.655257508,12.28935237
1.389741885,30.32951449
-0.216976377,13.66340506
-0.624284628,12.97113014
-1.194688674,8.23640489
0.74208802,12.01072584
-0.466628738,13.42777025
-0.039950994,15.42520088
-2.128598758,-10.635961
0.147014889,14.33515417
0.125963746,12.13740983
0.144349188,13.85742771
1.386242698,29.65559551
0.390917137,14.4354896
-0.833869978,8.719027534
-0.539278576,14.11718569
0.450998545,16.1153003
-1.971143208,1.883096383
0.333713519,14.78738227
0.348423905,15.18068183
-1.400546268,11.48995523
-1.710080069,13.13359196
-1.001372266,10.34782698
-0.81789907,10.41319614
-0.033252272,14.40182674
-0.533314249,9.489579338
1.555820585,51.94014319
-1.812229719,14.48634416
-1.406268327,11.20454725
-1.587023832,11.2224658
0.281811637,15.24182949
-1.23749191,10.32835836
-0.428019063,13.6572263
-1.27118275,11.04758844
-1.595915582,15.35340079
-1.780574464,14.38214075
0.29405244,12.81130673
-1.674904785,11.43490101
-1.452987026,10.13518501
-0.798844351,12.22050477
0.919774273,10.17218028
-1.831015152,11.01081761
0.984190648,12.02960847
-1.83482605,11.77157847
1.510545967,39.99060876
-0.419125434,13.80418575
1.511692135,44.80912703
0.098412975,15.07181671
0.609201602,11.75855959
-2.051086389,-0.38311695
-1.125333542,11.60150268
-1.743253067,8.319711564
-1.074667249,14.40825937
-1.748834668,14.2635886
-0.991663918,9.35969917
-0.625800621,11.30350805
-1.956239514,7.680534009
0.431394054,13.17688174
-0.046914474,11.11972351
-1.191519934,15.06907752
-0.211657397,14.35560038
-1.843026059,13.57922774
-0.011403317,13.68380505
1.331325551,29.33287045
-0.989437981,11.14345291
0.336159444,15.12064628
-1.699168123,11.97137194
0.522043376,15.13878873
-1.100256847,12.07012583
-1.503872824,16.01093171
0.028749152,13.7983733
-2.123591324,-9.742973204
0.949972111,17.10679076
-2.18215719,-19.63418657
0.37570284,13.47754594
-1.173969702,13.21498936
0.593737284,12.6145399
1.456316471,38.49298871
-1.254738055,10.77923289
-0.010602129,15.70198222
0.049759339,12.49288228
-0.025442758,18.14397787
-1.352289796,12.06724195
1.420446244,32.4774284
-0.500923561,14.16291983
1.016352955,12.7967163
0.458021246,10.69698655
-1.069739587,8.122386808
0.892431715,13.54039258
-0.693278185,11.31658749
1.148192149,16.77670505
0.008836916,17.04693236
1.150594375,14.97315518
0.431620042,12.00779284
0.555966263,11.90622216
-0.294967349,14.35989003
1.433117812,34.92052198
0.247162757,13.87108841
-0.589350815,12.17307606
0.104294214,14.68818775
-2.127065846,-10.66108047
-1.054015697,9.106320977
0.308659442,14.63531835
-1.097705093,9.059182975
0.14845863,12.58409843
-0.570678936,11.82393374
-1.685198556,13.72641668
-1.066527161,14.96220202
-0.034133339,13.64942808
0.045316493,16.77168924
-0.017564054,16.41657354
0.282163115,11.99106084
0.277992426,15.73989947
-0.560609945,10.23687557
1.206877064,14.28507257
-0.803264894,12.19322166
-0.543713284,9.26618599
1.189308749,19.44267917
0.863537158,10.75926611
0.474776617,16.28099376
-1.819137828,14.30374164
1.294033932,23.08045946
0.514116938,11.578703
1.595618625,53.48429031
-1.632096442,13.27382081
1.098879018,14.97522454
-1.582526848,13.29842476
0.139126344,15.10685108
-1.729484065,14.82916842
1.022431271,14.44471046
0.867812043,10.62769294
-0.037417193,12.25420938
-0.652703471,14.46420531
-1.937165417,6.51173559
0.450229338,12.04120685
-0.476537806,12.07303425
0.543811278,9.206243231
1.092252839,14.42115207
1.506981719,42.31291732
1.052052701,15.54519981
-2.15548648,-12.03062598
-0.832083355,10.92976208
0.573964137,14.30635384
-1.547807226,14.46833688
-0.220060896,14.50182602
-1.993515644,4.585421033
-1.440013205,12.67317698
-2.129617181,-10.38968663
0.816051273,11.39453908
-1.349086185,10.12181689
-0.887663613,11.27457779
1.326708915,24.20284178
0.476774727,14.71453582
-2.079012068,-3.914014458
-1.574162205,14.05018399
0.161617926,15.68197367
-0.006531363,16.22187091
-1.296007279,8.854945283
1.350013192,27.38631592
0.133070633,16.49749898
-0.164595349,11.50769824
0.04165791,15.71850029
0.574463712,8.247502716
-1.014609017,8.663073277
-0.686759964,11.73252523
-1.402593754,9.570812576
-1.492466578,11.5812396
1.388615082,28.09345998
0.610293021,15.47522914
-0.336256527,14.26634625
-1.335824414,13.23330619
-1.233445369,10.97302597
-1.979489191,4.592398805
-0.549216823,9.493210534
